SEASON,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GP,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,PACE,PIE
2024-25,1629003,Shake Milton,LAL,57,14.7,106.2,113.1,-6.9,0.184,24.2,0.036,0.086,0.061,9.5,0.528,0.563,0.162,98.81,0.081
2024-25,1631321,Sidy Cissoko,POR,22,5.2,91.2,89.0,2.1,0.197,25.4,0.068,0.1,0.085,18.6,0.483,0.471,0.156,103.79,0.057
2024-25,1631323,Simone Fontecchio,DET,75,16.5,110.7,109.5,1.2,0.071,12.3,0.04,0.127,0.083,10.2,0.504,0.544,0.152,103.26,0.068
2024-25,1627746,Skal Labissiere,SAC,4,3.0,114.8,128.0,-13.2,0.125,20.0,0.083,0.222,0.143,0.0,0.625,0.625,0.129,104.35,0.092
2024-25,203915,Spencer Dinwiddie,DAL,79,27.0,110.1,115.1,-5.0,0.228,28.3,0.008,0.086,0.048,8.3,0.496,0.553,0.175,101.4,0.089
2024-25,1642461,Spencer Jones,DEN,20,6.2,89.4,107.4,-18.0,0.06,11.1,0.057,0.067,0.062,11.1,0.338,0.368,0.128,104.76,0.013
2024-25,1630649,Stanley Umude,MIL,22,3.9,85.6,95.8,-10.1,0.071,11.4,0.043,0.131,0.089,8.6,0.25,0.27,0.137,107.72,0.022
2024-25,201939,Stephen Curry,GSW,70,32.2,118.4,112.7,5.7,0.284,21.1,0.017,0.118,0.066,10.0,0.572,0.618,0.286,101.72,0.145
2024-25,1642264,Stephon Castle,SAS,81,26.7,111.8,116.6,-4.7,0.231,20.1,0.039,0.092,0.066,10.7,0.476,0.522,0.253,101.89,0.087
2024-25,203500,Steven Adams,HOU,58,13.7,115.3,105.9,9.4,0.107,20.1,0.181,0.193,0.187,16.4,0.545,0.541,0.127,99.77,0.109
2024-25,1629004,Svi Mykhailiuk,UTA,38,20.0,110.3,117.7,-7.4,0.144,17.1,0.026,0.085,0.055,11.7,0.507,0.526,0.198,101.83,0.067
2024-25,204456,T.J. McConnell,IND,79,17.9,111.1,113.8,-2.7,0.359,31.3,0.032,0.104,0.069,9.7,0.531,0.547,0.226,103.69,0.129
2024-25,201959,Taj Gibson,CHA,37,11.1,96.6,110.4,-13.8,0.081,14.0,0.114,0.151,0.133,16.7,0.5,0.515,0.132,99.38,0.068
2024-25,1629659,Talen Horton-Tucker,CHI,58,12.5,111.4,109.8,1.7,0.162,18.1,0.025,0.097,0.063,8.7,0.527,0.567,0.208,106.82,0.09
2024-25,1631106,Tari Eason,HOU,57,24.9,114.8,109.2,5.6,0.082,11.0,0.081,0.158,0.118,8.6,0.543,0.567,0.185,101.55,0.117
2024-25,1627752,Taurean Prince,MIL,80,27.1,114.0,114.5,-0.4,0.093,20.1,0.016,0.11,0.065,10.6,0.6,0.613,0.123,100.95,0.064
2024-25,1641707,Taylor Hendricks,UTA,3,24.8,95.7,109.2,-13.5,0.04,8.3,0.054,0.115,0.083,8.3,0.306,0.354,0.113,105.0,0.036
2024-25,1631386,Taze Moore,POR,2,9.9,58.7,77.3,-18.6,0.125,7.1,0.121,0.16,0.138,14.3,0.25,0.276,0.224,108.82,0.105
2024-25,1629611,Terance Mann,ATL,67,21.1,112.9,115.2,-2.3,0.118,19.8,0.047,0.094,0.07,7.7,0.569,0.584,0.145,100.43,0.074
2024-25,1629056,Terence Davis,SAC,1,7.9,86.7,106.7,-20.0,0.167,33.3,0.0,0.111,0.059,0.0,0.0,0.0,0.111,91.33,0.0
2024-25,1630545,Terrence Shannon Jr.,MIN,32,10.6,107.8,107.0,0.8,0.139,18.8,0.029,0.1,0.065,8.8,0.531,0.56,0.166,103.77,0.082
2024-25,1626179,Terry Rozier,MIA,64,25.9,107.3,112.3,-4.9,0.152,18.1,0.025,0.113,0.068,8.4,0.462,0.497,0.195,99.13,0.078
2024-25,1630678,Terry Taylor,SAC,3,2.1,135.7,71.4,64.3,0.286,66.7,0.25,0.0,0.083,0.0,0.0,0.0,0.067,106.11,0.043
2024-25,1628418,Thomas Bryant,IND,66,14.6,109.9,113.4,-3.5,0.078,12.4,0.085,0.169,0.128,7.0,0.583,0.614,0.162,102.45,0.11
2024-25,1642275,Tidjane Salaün,CHA,60,20.7,99.4,111.2,-11.9,0.092,14.2,0.05,0.168,0.106,11.2,0.414,0.457,0.15,98.5,0.065
2024-25,203501,Tim Hardaway Jr.,DET,77,28.0,113.8,114.2,-0.5,0.074,13.6,0.008,0.075,0.042,5.3,0.529,0.567,0.151,100.66,0.066
2024-25,202699,Tobias Harris,DET,73,31.6,114.7,110.8,3.9,0.095,14.4,0.028,0.155,0.092,7.6,0.534,0.571,0.173,100.89,0.1
2024-25,1642449,Tolu Smith,DET,1,22.4,117.4,104.4,12.9,0.0,0.0,0.129,0.2,0.157,16.7,0.667,0.678,0.2,97.72,0.149
2024-25,1628396,Tony Bradley,IND,14,8.1,112.6,93.6,19.0,0.08,10.2,0.151,0.192,0.172,8.5,0.656,0.64,0.182,105.38,0.16
2024-25,1628470,Torrey Craig,BOS,26,12.1,104.9,109.8,-5.0,0.078,14.0,0.076,0.138,0.106,6.6,0.556,0.567,0.139,98.16,0.08
2024-25,1641787,Tosan Evbuomwan,BKN,28,23.7,103.4,108.4,-5.0,0.132,15.9,0.044,0.136,0.087,11.2,0.482,0.53,0.183,97.96,0.087
2024-25,1641739,Toumani Camara,POR,78,32.7,111.5,113.3,-1.8,0.096,16.6,0.063,0.11,0.086,10.3,0.552,0.572,0.143,99.38,0.076
2024-25,1629027,Trae Young,ATL,76,36.0,115.2,114.6,0.6,0.452,30.9,0.012,0.072,0.042,12.5,0.491,0.567,0.285,105.51,0.129
2024-25,1631218,Trayce Jackson-Davis,GSW,62,15.6,107.8,111.3,-3.5,0.163,21.1,0.115,0.192,0.152,9.1,0.576,0.587,0.164,101.53,0.12
2024-25,1630200,Tre Jones,CHI,46,19.7,112.0,113.5,-1.5,0.289,38.9,0.032,0.086,0.059,7.1,0.578,0.617,0.136,103.35,0.11
2024-25,1630544,Tre Mann,CHA,13,24.5,107.0,114.4,-7.3,0.219,16.7,0.034,0.079,0.056,10.7,0.509,0.537,0.25,99.0,0.098
2024-25,1630570,Trendon Watford,BKN,44,20.7,105.1,109.4,-4.4,0.211,19.1,0.038,0.132,0.084,13.8,0.51,0.557,0.226,97.8,0.101
2024-25,1642280,Trentyn Flowers,LAC,6,4.4,88.5,101.7,-13.2,0.0,0.0,0.042,0.097,0.073,7.7,0.364,0.446,0.194,108.62,0.029
2024-25,1630243,Trevelin Queen,ORL,31,13.9,101.9,111.1,-9.2,0.141,17.5,0.056,0.071,0.063,10.1,0.456,0.486,0.176,98.95,0.071
2024-25,1641725,Trey Alexander,DEN,24,4.9,94.2,105.1,-10.9,0.136,18.6,0.008,0.087,0.047,8.5,0.354,0.374,0.165,105.44,0.029
2024-25,1641998,Trey Jemison III,LAL,38,10.3,105.6,107.8,-2.2,0.058,12.3,0.114,0.141,0.128,18.5,0.554,0.537,0.121,99.06,0.044
2024-25,1626168,Trey Lyles,SAC,69,19.6,111.8,113.8,-2.0,0.084,15.4,0.056,0.177,0.114,7.3,0.528,0.551,0.139,100.04,0.087
2024-25,1630530,Trey Murphy III,NOP,53,35.0,109.0,118.7,-9.7,0.157,15.4,0.024,0.117,0.069,8.4,0.548,0.598,0.229,102.03,0.11
2024-25,202684,Tristan Thompson,CLE,40,8.2,97.2,109.8,-12.5,0.109,19.5,0.084,0.271,0.177,11.4,0.437,0.41,0.123,100.56,0.083
2024-25,1641774,Tristan Vukcevic,WAS,35,14.6,102.6,114.3,-11.7,0.136,11.1,0.046,0.186,0.116,12.0,0.574,0.608,0.252,102.79,0.127
2024-25,1641783,Tristan da Silva,ORL,74,22.0,106.1,110.3,-4.2,0.105,16.6,0.042,0.114,0.076,8.2,0.495,0.522,0.149,96.97,0.074
2024-25,1641803,Tristen Newton,MIN,8,2.0,83.3,97.6,-14.2,0.182,16.7,0.071,0.111,0.087,16.7,0.125,0.178,0.185,123.38,-0.068
2024-25,1629660,Ty Jerome,CLE,70,19.9,120.3,110.4,9.9,0.241,23.5,0.036,0.083,0.06,9.1,0.606,0.643,0.229,101.92,0.134
2024-25,1631102,TyTy Washington Jr.,PHX,16,7.4,109.2,105.7,3.5,0.188,23.9,0.031,0.07,0.05,4.5,0.356,0.367,0.187,98.56,0.049
2024-25,1629639,Tyler Herro,MIA,77,35.4,113.9,112.6,1.3,0.254,20.0,0.013,0.132,0.073,9.3,0.563,0.605,0.271,97.78,0.139
2024-25,1642278,Tyler Kolek,NYK,41,7.2,104.1,104.4,-0.3,0.321,39.3,0.027,0.059,0.043,10.1,0.415,0.453,0.152,102.35,0.072
2024-25,1641890,Tyler Smith,MIL,23,5.3,103.4,96.3,7.1,0.056,6.2,0.05,0.143,0.098,12.3,0.61,0.626,0.205,105.22,0.123
2024-25,1630169,Tyrese Haliburton,IND,73,33.6,117.7,114.2,3.5,0.384,35.8,0.017,0.087,0.052,6.4,0.582,0.616,0.21,100.82,0.143
2024-25,1631213,Tyrese Martin,BKN,60,21.9,103.2,113.4,-10.2,0.15,17.7,0.04,0.133,0.083,10.8,0.513,0.533,0.179,98.64,0.084
2024-25,1630178,Tyrese Maxey,PHI,52,37.7,113.8,117.4,-3.5,0.276,19.2,0.007,0.087,0.045,7.5,0.511,0.562,0.293,98.34,0.127
2024-25,1630623,Tyson Etienne,BKN,7,21.6,98.8,119.3,-20.5,0.126,15.6,0.018,0.046,0.03,10.4,0.452,0.488,0.177,105.16,0.024
2024-25,1626145,Tyus Jones,PHX,81,26.8,113.6,116.1,-2.5,0.276,34.9,0.019,0.069,0.045,7.4,0.57,0.585,0.16,99.19,0.099
2024-25,1642279,Ulrich Chomche,TOR,7,4.6,96.9,140.3,-43.4,0.111,20.0,0.129,0.182,0.151,20.0,0.4,0.425,0.108,94.73,0.02
2024-25,203995,Vasilije Micic,PHX,41,19.1,102.2,109.4,-7.2,0.258,25.9,0.023,0.085,0.053,15.6,0.43,0.462,0.199,97.45,0.061
2024-25,1641705,Victor Wembanyama,SAS,46,33.2,112.5,110.0,2.6,0.184,13.4,0.054,0.255,0.159,11.9,0.559,0.594,0.3,100.98,0.168
2024-25,1631246,Vince Williams Jr.,MEM,27,18.5,117.4,116.2,1.2,0.14,20.8,0.042,0.15,0.096,12.5,0.479,0.504,0.166,105.23,0.065
2024-25,1628427,Vlatko Čančar,DEN,13,10.4,93.5,100.3,-6.9,0.095,19.6,0.038,0.17,0.102,23.9,0.462,0.462,0.109,102.84,0.062
2024-25,1630249,Vít Krejčí,ATL,57,20.2,109.7,111.6,-1.9,0.175,28.9,0.019,0.116,0.067,9.8,0.651,0.661,0.131,102.63,0.086
2024-25,1631117,Walker Kessler,UTA,58,30.0,109.2,118.3,-9.1,0.083,14.6,0.145,0.235,0.19,13.0,0.671,0.66,0.133,100.8,0.127
2024-25,1628976,Wendell Carter Jr.,ORL,68,25.9,107.8,107.8,0.0,0.117,17.2,0.083,0.202,0.14,9.9,0.498,0.544,0.159,97.19,0.099
2024-25,1631111,Wendell Moore Jr.,CHA,36,13.9,99.6,112.0,-12.4,0.13,20.6,0.053,0.132,0.09,13.2,0.524,0.553,0.133,100.73,0.083
2024-25,1630214,Xavier Tillman,BOS,33,7.0,106.6,108.9,-2.3,0.043,9.3,0.041,0.146,0.091,18.7,0.292,0.31,0.125,97.6,0.022
2024-25,1642530,Yuki Kawamura,MEM,22,4.2,114.6,102.5,12.1,0.257,32.8,0.0,0.114,0.063,8.6,0.483,0.53,0.167,106.19,0.086
2024-25,1641879,Yuri Collins,GSW,2,8.2,94.4,111.4,-17.0,0.333,57.1,0.083,0.071,0.079,0.0,0.333,0.333,0.068,104.54,0.048
2024-25,1642274,Yves Missi,NOP,73,26.8,107.8,120.5,-12.7,0.072,12.9,0.122,0.177,0.149,10.7,0.547,0.572,0.141,99.85,0.09
2024-25,1642258,Zaccharie Risacher,ATL,75,24.6,112.3,115.0,-2.7,0.068,9.0,0.044,0.099,0.071,9.0,0.537,0.558,0.203,104.57,0.071
2024-25,1628380,Zach Collins,CHI,64,15.3,109.4,109.9,-0.4,0.162,21.9,0.096,0.177,0.136,11.8,0.56,0.605,0.166,102.77,0.106
2024-25,1641744,Zach Edey,MEM,66,21.5,116.8,111.5,5.3,0.059,10.2,0.153,0.204,0.179,13.9,0.6,0.624,0.156,104.2,0.111
2024-25,203897,Zach LaVine,SAC,74,35.2,115.4,116.8,-1.4,0.178,16.7,0.009,0.107,0.059,11.2,0.609,0.639,0.251,101.28,0.115
2024-25,1630192,Zeke Nnaji,DEN,57,10.7,107.3,108.9,-1.6,0.051,11.6,0.052,0.081,0.067,7.0,0.557,0.574,0.119,102.16,0.063
2024-25,1630533,Ziaire Williams,BKN,63,24.5,106.5,116.2,-9.7,0.086,11.6,0.037,0.154,0.093,9.3,0.511,0.55,0.179,97.77,0.081
2024-25,1629627,Zion Williamson,NOP,30,28.6,113.7,115.5,-1.8,0.325,18.5,0.08,0.152,0.116,10.5,0.57,0.6,0.325,103.3,0.167
2024-25,1642389,Zyon Pullin,MEM,3,0.9,83.3,66.7,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,110.7,-0.087
